NAME	nGENE	nUMI	biosample_id	donor_id	species	species__ontology_label	disease	disease__ontology_label	organ	organ__ontology_label	library_preparation_protocol	library_preparation_protocol__ontology_label	sex	ventricle	cell_type	cell_type__ontology_label	cell_type_subset__ontology_label
E.3V.V1.Rep1_257	2311	14078	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_258	2624	15857	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_259	3632	19289	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_260	2354	13525	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_261	2457	14944	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_267	2688	13124	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_268	2639	12432	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_270	2182	13261	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_276	2667	16874	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_277	2342	12981	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_278	2392	13188	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_280	2596	14757	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_282	2647	15913	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_285	2066	10460	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_291	2538	10724	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_292	2222	13053	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_293	2150	13109	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_294	3326	18845	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_301	1893	11462	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_304	1933	11671	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_306	2630	15511	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_307	2811	17779	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_309	2367	12835	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_311	2258	13389	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_316	1934	11903	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_323	2254	13435	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_324	2055	15169	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_326	2300	13346	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_327	2497	13456	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_328	2093	10122	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_329	1732	10415	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_331	2774	16625	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_334	2692	16678	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_336	2521	14638	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_339	2303	14199	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_340	2291	13755	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_342	2081	10684	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_345	1981	11088	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_346	2466	15107	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_348	2453	14732	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_349	1861	10957	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_353	2624	12206	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_355	2575	15475	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_362	2292	12559	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_365	2448	14139	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_366	2769	16104	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_367	2529	15592	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_370	1839	10361	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_371	2648	10722	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_372	2125	11072	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_381	3027	17809	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_385	1907	10149	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_387	2408	14662	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_388	2147	11347	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_389	2495	13610	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_392	2613	13371	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_395	2238	14205	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_397	2797	18373	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_398	2630	15491	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_402	2468	12491	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_406	2633	15293	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_407	2242	12087	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_408	1974	11299	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_409	2455	13851	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_410	2628	15233	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_411	2086	10834	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_412	3292	20655	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_419	2112	11781	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_420	1999	11066	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_422	2962	17296	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_425	2497	12550	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_426	2407	12713	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_430	2491	13375	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_431	2477	12798	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_432	2196	12141	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_434	2632	15565	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_435	2638	16596	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_436	2972	19834	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_443	2658	14942	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_444	2782	17224	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_445	2891	18256	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_447	1791	11511	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_448	1952	10185	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_454	2646	14146	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_462	2321	12839	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_464	2535	13919	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_467	2350	14544	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_470	2617	14869	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_472	2272	13481	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_473	2449	14450	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_487	4312	28902	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_490	2955	17579	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_491	2253	13220	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_492	2510	13596	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_495	2383	12828	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_497	2154	10892	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_499	2414	13194	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_502	2010	11299	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_503	2909	18823	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_505	3185	21047	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_506	2271	12854	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_507	2040	11274	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_510	2309	14025	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_515	2566	15642	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
E.3V.V1.Rep1_520	2261	14418	E.3V.V1.Rep1	V1_Rep1	NCBITaxon_10090	Mus musculus	PATO_0000461	normal	UBERON_0001886	choroid plexus	EFO_0009901	10x 3' v1 sequencing	mixed	DCP	CL_0000066	epithelial cell	
